popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
13.857,2961,False,/j0999NYddCGcishJlxluDRQIn6k.jpg,133805,False,/8cVSUI36ORfCJ6d4TP71wIrdD7h.jpg,en,Carrie,"[18, 27]",Carrie,5.9,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",2013-10-16
13.851,1059,False,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,504949,False,/r0AWsZ9dBvC2No3kND9nxv3iRbb.jpg,en,The King,"[18, 36, 10752]",The King,7.1,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",2019-10-11
13.848,1215,False,/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,463821,False,/LC9g7oNJc3jZNXUU8CkwSzVK2w.jpg,en,The House with a Clock in Its Walls,"[14, 10751]",The House with a Clock in Its Walls,6.2,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",2018-09-15
13.848,2713,False,/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg,278154,False,/o29BFNqgXOUT1yHNYusnITsH7P9.jpg,en,Ice Age: Collision Course,"[12, 16, 35, 10751]",Ice Age: Collision Course,5.9,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",2016-06-23
13.721,1404,False,/mYZdcd5XeZkye72oQejkLuAGI7q.jpg,10320,False,/3UPGMO3KqxpBHkAinXr4fknjDV0.jpg,en,The Ring Two,"[18, 27, 53]",The Ring Two,5.7,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,2005-03-17
13.692,1151,False,/qntguRoupnAASFdld8kTDe68fEn.jpg,361292,False,/AmO8I38bkHwKhgxPNrd6djBQyPU.jpg,en,Suspiria,"[14, 27]",Suspiria,6.9,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the troupe's artistic director, an ambitious young dancer and a grieving psychotherapist. Some will succumb to the nightmare, others will finally wake up.",2018-10-11
13.656,3559,False,/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,302699,False,/zaGmoSackrRF7w6NieQ0FWY0M7k.jpg,en,Central Intelligence,"[28, 35, 9648]",Central Intelligence,6.3,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",2016-06-15
13.513,1186,False,/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,437557,False,/g3LYarEY9LjB28Ct2trwFN72gqZ.jpg,en,Blockers,[35],Blockers,6.2,"When three parents discover their daughters’ pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",2018-03-14
13.439,2869,False,/7D6hM7IR0TbQmNvSZVtEiPM3H5h.jpg,296524,False,/1R2wRq5aZJHMmg3gUlqw2uSdj2t.jpg,en,Deepwater Horizon,"[28, 18]",Deepwater Horizon,6.7,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",2016-09-29
13.334,1952,False,/dJe4s2h9hac0Fu3pQVV4OuWe8kU.jpg,384521,False,/lX4jScWnurasu6Kxuqo9819mjM2.jpg,en,The Cloverfield Paradox,"[27, 9648, 878, 53]",The Cloverfield Paradox,5.6,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2018-02-04
13.289,1155,False,/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,505948,False,/kmPnDn9mbjD9Vzn1FTclNiSHGNa.jpg,en,I Am Mother,[878],I Am Mother,6.6,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2019-06-07
